id,delivery_person_age,delivery_person_ratings,order_date,order_time,pickup_time,weather_conditions,road_traffic_density,order_type,vehicle_type,multiple_deliveries,festival,city,time_taken_mins,order_year,order_day,order_month,pickup_day_period
204,35,5.0,2022-03-27,17:25,17:35,Fog,Medium,Snack,motorcycle,1,No,Metropolitian,37,2022,Sunday,March,Evening
205,38,4.7,2022-03-19,21:55,22:10,Cloudy,Jam,Drinks,scooter,1,No,Metropolitian,28,2022,Saturday,March,Night
206,32,4.3,2022-02-16,18:40,18:55,Cloudy,Medium,Meal,scooter,2,No,Metropolitian,35,2022,Wednesday,February,Evening
207,20,4.5,2022-03-02,20:25,20:35,Windy,Jam,Buffet,motorcycle,1,No,Metropolitian,27,2022,Wednesday,March,Night
208,25,4.9,2022-03-02,21:45,21:50,Fog,Jam,Buffet,motorcycle,2,No,Metropolitian,43,2022,Wednesday,March,Night
209,32,4.7,2022-02-13,20:55,21:10,Sandstorms,Jam,Meal,scooter,1,No,Metropolitian,31,2022,Sunday,February,Night
210,39,4.1,2022-02-14,21:35,21:40,Cloudy,Jam,Drinks,motorcycle,2,No,Metropolitian,39,2022,Monday,February,Night
211,31,4.4,2022-03-20,21:15,21:20,Stormy,Jam,Buffet,motorcycle,1,No,Urban,47,2022,Sunday,March,Night
212,37,4.5,2022-03-11,23:30,23:35,Fog,Low,Buffet,motorcycle,1,No,Urban,26,2022,Friday,March,Night
213,36,4.9,2022-02-18,17:15,17:30,Cloudy,Medium,Snack,electric_scooter,1,No,Metropolitian,31,2022,Friday,February,Evening
214,37,3.8,2022-04-04,20:45,20:55,Sandstorms,Jam,Snack,motorcycle,1,No,Metropolitian,42,2022,Monday,April,Night
215,35,4.9,2022-03-26,18:35,18:40,Fog,Medium,Meal,electric_scooter,0,No,Metropolitian,18,2022,Saturday,March,Evening
216,22,4.8,2022-03-29,20:40,20:55,Sandstorms,Jam,Snack,scooter,1,No,Urban,22,2022,Tuesday,March,Night
217,28,4.8,2022-03-01,08:25,08:40,Fog,Low,Buffet,motorcycle,1,No,Metropolitian,23,2022,Tuesday,March,Morning
218,39,4.0,2022-03-18,17:45,17:55,Stormy,Medium,Drinks,motorcycle,0,No,Metropolitian,48,2022,Friday,March,Evening
219,29,4.5,2022-03-31,22:25,22:40,Windy,Low,Snack,scooter,0,No,Urban,13,2022,Thursday,March,Night
220,39,4.6,2022-03-30,11:30,11:40,Sandstorms,High,Drinks,motorcycle,1,No,Metropolitian,32,2022,Wednesday,March,Morning
221,25,4.9,2022-03-06,21:45,21:50,Sandstorms,Jam,Snack,electric_scooter,0,No,Urban,16,2022,Sunday,March,Night
222,34,5.0,2022-03-05,17:25,17:30,Cloudy,Medium,Snack,electric_scooter,0,No,Urban,19,2022,Saturday,March,Evening
223,22,4.8,2022-03-26,09:40,09:45,Sunny,Low,Drinks,motorcycle,1,No,Metropolitian,18,2022,Saturday,March,Morning
224,27,5.0,2022-02-16,20:55,21:05,Windy,Jam,Buffet,motorcycle,1,No,Metropolitian,27,2022,Wednesday,February,Night
225,28,4.5,2022-03-12,17:10,17:20,Sunny,Medium,Drinks,motorcycle,1,No,Urban,25,2022,Saturday,March,Evening
226,32,5.0,2022-03-01,18:25,18:40,Stormy,Medium,Drinks,scooter,1,No,Metropolitian,31,2022,Tuesday,March,Evening
227,35,3.9,2022-03-29,19:55,20:10,Windy,Jam,Snack,motorcycle,2,No,Metropolitian,38,2022,Tuesday,March,Night
228,35,4.7,2022-02-17,21:15,21:25,Sunny,Jam,Drinks,electric_scooter,1,No,Metropolitian,17,2022,Thursday,February,Night
229,30,4.6,2022-03-13,10:40,10:55,Cloudy,Low,Buffet,motorcycle,0,No,Urban,24,2022,Sunday,March,Morning
230,39,4.8,2022-03-13,11:20,11:25,Fog,High,Drinks,scooter,1,No,Urban,26,2022,Sunday,March,Morning
231,20,4.7,2022-03-23,17:10,17:15,Sandstorms,Medium,Snack,scooter,1,No,Urban,16,2022,Wednesday,March,Evening
232,20,4.7,2022-03-01,18:25,18:35,Fog,Medium,Buffet,motorcycle,0,No,Urban,17,2022,Tuesday,March,Evening
233,34,4.2,2022-03-13,23:10,23:15,Windy,Low,Snack,motorcycle,0,No,Urban,24,2022,Sunday,March,Night
234,37,4.3,2022-03-15,11:55,12:05,Stormy,High,Meal,scooter,1,No,Metropolitian,34,2022,Tuesday,March,Afternoon
235,20,4.8,2022-03-09,09:30,09:45,Cloudy,Low,Snack,motorcycle,1,No,Urban,16,2022,Wednesday,March,Morning
236,33,4.9,2022-04-05,22:40,22:50,Windy,Low,Drinks,motorcycle,1,No,Metropolitian,26,2022,Tuesday,April,Night
237,21,5.0,2022-04-02,17:10,17:15,Fog,Medium,Drinks,motorcycle,1,No,Metropolitian,25,2022,Saturday,April,Evening
238,33,4.6,2022-03-10,17:10,17:25,Fog,Medium,Meal,motorcycle,2,No,Metropolitian,49,2022,Thursday,March,Evening
239,24,4.6,2022-03-23,18:30,18:40,Windy,Medium,Snack,electric_scooter,0,No,Urban,24,2022,Wednesday,March,Evening
240,32,4.9,2022-03-18,23:55,00:10,Sandstorms,Low,Buffet,scooter,1,No,Metropolitian,24,2022,Friday,March,Midnight
241,28,4.6,2022-03-31,19:45,19:50,Stormy,Jam,Drinks,electric_scooter,0,No,Metropolitian,16,2022,Thursday,March,Evening
242,21,4.7,2022-04-04,20:30,20:40,Windy,Jam,Drinks,scooter,1,No,Metropolitian,27,2022,Monday,April,Night
243,39,4.9,2022-02-17,11:10,11:15,Fog,High,Drinks,motorcycle,1,No,Metropolitian,25,2022,Thursday,February,Morning
244,20,4.5,2022-03-28,19:30,19:35,Sandstorms,Jam,Buffet,scooter,1,No,Urban,25,2022,Monday,March,Evening
245,36,5.0,2022-03-15,08:20,08:25,Fog,Low,Meal,scooter,1,No,Urban,15,2022,Tuesday,March,Morning
246,32,4.5,2022-03-09,20:30,20:35,Fog,Jam,Buffet,motorcycle,1,No,Metropolitian,30,2022,Wednesday,March,Night
247,30,4.7,2022-03-29,22:25,22:30,Windy,Low,Drinks,motorcycle,1,No,Metropolitian,24,2022,Tuesday,March,Night
248,23,4.6,2022-03-29,21:30,21:35,Windy,Jam,Snack,motorcycle,1,No,Metropolitian,27,2022,Tuesday,March,Night
249,31,4.2,2022-03-05,17:25,17:35,Windy,Medium,Meal,electric_scooter,1,No,Metropolitian,32,2022,Saturday,March,Evening
250,20,4.5,2022-03-03,20:15,20:20,Sandstorms,Jam,Drinks,motorcycle,1,No,Metropolitian,29,2022,Thursday,March,Night
251,28,4.5,2022-03-03,10:25,10:35,Sandstorms,Low,Snack,motorcycle,1,No,Metropolitian,27,2022,Thursday,March,Morning
252,22,4.9,2022-03-24,08:25,08:30,Cloudy,Low,Snack,motorcycle,0,No,Metropolitian,11,2022,Thursday,March,Morning
253,20,4.7,2022-03-15,17:15,17:20,Cloudy,Medium,Buffet,motorcycle,1,No,Urban,13,2022,Tuesday,March,Evening
254,34,4.8,2022-03-12,22:45,22:50,Windy,Low,Buffet,scooter,1,No,Metropolitian,27,2022,Saturday,March,Night
255,38,4.8,2022-03-13,12:35,12:40,Windy,High,Snack,scooter,1,No,Metropolitian,25,2022,Sunday,March,Afternoon
256,32,4.5,2022-04-05,12:20,12:25,Cloudy,High,Buffet,motorcycle,1,No,Metropolitian,27,2022,Tuesday,April,Afternoon
257,34,4.9,2022-03-02,22:55,23:05,Sunny,Low,Snack,scooter,1,No,Metropolitian,26,2022,Wednesday,March,Night
258,33,3.9,2022-03-08,17:25,17:30,Windy,Medium,Meal,electric_scooter,1,No,Metropolitian,32,2022,Tuesday,March,Evening
259,34,4.5,2022-03-21,10:35,10:45,Windy,Low,Meal,motorcycle,1,No,Metropolitian,25,2022,Monday,March,Morning
260,34,4.7,2022-03-11,19:50,20:05,Sunny,Jam,Drinks,motorcycle,1,No,Metropolitian,29,2022,Friday,March,Night
261,26,4.6,2022-03-10,19:30,19:35,Cloudy,Jam,Buffet,scooter,0,No,Metropolitian,32,2022,Thursday,March,Evening
262,31,4.0,2022-03-12,23:45,23:55,Cloudy,Low,Drinks,motorcycle,1,No,Metropolitian,35,2022,Saturday,March,Night
263,39,4.8,2022-03-19,14:50,15:05,Sunny,High,Drinks,motorcycle,1,No,Metropolitian,27,2022,Saturday,March,Afternoon
264,27,4.8,2022-02-15,08:10,08:20,Sunny,Low,Meal,motorcycle,0,No,Metropolitian,15,2022,Tuesday,February,Morning
265,32,5.0,2022-03-09,21:55,22:10,Cloudy,Jam,Buffet,scooter,1,No,Urban,27,2022,Wednesday,March,Night
266,32,4.5,2022-02-13,17:10,17:15,Stormy,Medium,Meal,motorcycle,1,No,Metropolitian,30,2022,Sunday,February,Evening
267,39,4.1,2022-03-27,18:40,18:50,Sunny,Medium,Snack,motorcycle,1,No,Metropolitian,32,2022,Sunday,March,Evening
268,36,4.8,2022-03-21,10:15,10:20,Stormy,Low,Meal,electric_scooter,0,No,Metropolitian,25,2022,Monday,March,Morning
269,38,3.7,2022-03-25,20:30,20:40,Stormy,Jam,Meal,motorcycle,1,No,Metropolitian,31,2022,Friday,March,Night
270,28,4.7,2022-03-01,11:40,11:55,Stormy,High,Drinks,scooter,1,No,Metropolitian,28,2022,Tuesday,March,Morning
271,34,3.8,2022-03-10,18:40,18:55,Stormy,Medium,Meal,scooter,0,No,Metropolitian,31,2022,Thursday,March,Evening
272,32,4.9,2022-03-27,23:15,23:25,Cloudy,Low,Buffet,motorcycle,1,No,Metropolitian,29,2022,Sunday,March,Night
273,22,4.7,2022-03-11,23:35,23:40,Windy,Low,Buffet,motorcycle,0,No,Urban,17,2022,Friday,March,Night
274,31,4.0,2022-02-14,17:45,17:55,Windy,Medium,Drinks,motorcycle,3,Yes,Metropolitian,45,2022,Monday,February,Evening
275,29,4.9,2022-03-20,19:35,19:45,Windy,Jam,Drinks,scooter,0,No,Metropolitian,24,2022,Sunday,March,Evening
276,38,4.8,2022-03-28,21:40,21:55,Sandstorms,Jam,Meal,motorcycle,3,No,Metropolitian,44,2022,Monday,March,Night
277,35,4.8,2022-04-01,20:50,21:05,Cloudy,Jam,Snack,motorcycle,2,No,Metropolitian,36,2022,Friday,April,Night
278,31,4.9,2022-04-03,20:30,20:35,Sunny,Jam,Meal,motorcycle,0,No,Metropolitian,28,2022,Sunday,April,Night
279,30,4.3,2022-03-06,18:35,18:40,Windy,Medium,Drinks,scooter,2,No,Metropolitian,37,2022,Sunday,March,Evening
280,33,4.8,2022-03-10,23:15,23:30,Stormy,Low,Drinks,motorcycle,0,No,Urban,23,2022,Thursday,March,Night
281,29,4.6,2022-02-18,23:40,23:55,Sandstorms,Low,Meal,motorcycle,0,No,Metropolitian,22,2022,Friday,February,Night
282,38,4.6,2022-03-17,12:45,12:55,Stormy,High,Snack,scooter,1,No,Metropolitian,26,2022,Thursday,March,Afternoon
283,26,4.9,2022-03-13,20:15,20:20,Sandstorms,Jam,Drinks,motorcycle,1,No,Metropolitian,34,2022,Sunday,March,Night
284,39,4.8,2022-03-17,15:55,16:10,Sandstorms,Medium,Buffet,scooter,0,No,Metropolitian,26,2022,Thursday,March,Evening
285,26,4.7,2022-03-09,22:45,22:55,Windy,Low,Snack,motorcycle,0,No,Metropolitian,14,2022,Wednesday,March,Night
286,35,4.7,2022-03-03,15:10,15:15,Cloudy,Medium,Meal,motorcycle,1,No,Metropolitian,17,2022,Thursday,March,Afternoon
287,36,4.2,2022-04-01,18:30,18:35,Sandstorms,Medium,Drinks,motorcycle,1,No,Metropolitian,37,2022,Friday,April,Evening
288,24,2.6,2022-04-06,22:35,22:50,Sunny,Low,Drinks,motorcycle,1,Yes,Metropolitian,42,2022,Wednesday,April,Night
289,33,4.3,2022-04-02,17:20,17:30,Cloudy,Medium,Meal,motorcycle,1,No,Metropolitian,34,2022,Saturday,April,Evening
290,26,4.6,2022-02-14,18:35,18:50,Windy,Medium,Buffet,motorcycle,1,No,Metropolitian,25,2022,Monday,February,Evening
291,32,5.0,2022-03-04,19:20,19:35,Windy,Jam,Buffet,scooter,1,No,Urban,30,2022,Friday,March,Evening
292,37,4.9,2022-03-20,19:10,19:25,Fog,Jam,Meal,motorcycle,2,No,Metropolitian,48,2022,Sunday,March,Evening
293,31,4.8,2022-03-27,23:10,23:15,Stormy,Low,Drinks,scooter,0,No,Metropolitian,28,2022,Sunday,March,Night
294,37,4.6,2022-03-10,17:45,17:50,Stormy,Medium,Buffet,motorcycle,1,No,Urban,26,2022,Thursday,March,Evening
295,26,4.7,2022-03-06,21:55,22:10,Sunny,Jam,Drinks,scooter,0,No,Urban,16,2022,Sunday,March,Night
296,37,4.8,2022-03-07,20:50,20:55,Cloudy,Jam,Meal,motorcycle,0,No,Metropolitian,25,2022,Monday,March,Night
297,22,4.6,2022-04-04,20:35,20:45,Sunny,Jam,Drinks,motorcycle,0,No,Metropolitian,22,2022,Monday,April,Night
298,21,4.4,2022-04-03,22:25,22:40,Windy,Low,Drinks,motorcycle,0,No,Metropolitian,15,2022,Sunday,April,Night
299,22,4.0,2022-03-13,09:45,09:55,Sandstorms,Low,Snack,motorcycle,1,No,Urban,28,2022,Sunday,March,Morning
300,38,4.5,2022-03-28,10:20,10:25,Windy,Low,Meal,motorcycle,1,No,Urban,20,2022,Monday,March,Morning
301,28,4.0,2022-03-15,13:30,13:45,Stormy,High,Buffet,motorcycle,1,No,Metropolitian,32,2022,Tuesday,March,Afternoon
302,29,4.7,2022-04-04,20:10,20:15,Sandstorms,Jam,Meal,scooter,0,No,Urban,17,2022,Monday,April,Night
303,31,4.9,2022-03-28,12:15,12:30,Cloudy,High,Drinks,motorcycle,1,No,Metropolitian,38,2022,Monday,March,Afternoon
304,24,4.8,2022-03-01,08:45,08:55,Cloudy,Low,Snack,scooter,0,No,Metropolitian,14,2022,Tuesday,March,Morning
305,33,4.8,2022-03-13,15:35,15:50,Windy,Medium,Buffet,motorcycle,1,No,Metropolitian,26,2022,Sunday,March,Afternoon
306,26,4.9,2022-04-02,19:35,19:40,Sandstorms,Jam,Snack,motorcycle,1,No,Metropolitian,30,2022,Saturday,April,Evening
307,20,4.7,2022-03-15,19:10,19:25,Cloudy,Jam,Snack,scooter,1,No,Metropolitian,29,2022,Tuesday,March,Evening
308,29,4.8,2022-04-06,22:50,22:55,Windy,Low,Buffet,scooter,0,No,Urban,12,2022,Wednesday,April,Night
309,32,4.0,2022-03-23,18:45,18:50,Windy,Medium,Buffet,motorcycle,3,Yes,Urban,49,2022,Wednesday,March,Evening
310,20,4.9,2022-03-25,17:25,17:35,Fog,Medium,Meal,motorcycle,1,No,Metropolitian,42,2022,Friday,March,Evening
311,34,4.6,2022-02-17,13:50,13:55,Sandstorms,High,Meal,electric_scooter,1,No,Urban,27,2022,Thursday,February,Afternoon
312,27,4.5,2022-04-03,08:10,08:15,Stormy,Low,Snack,motorcycle,0,No,Metropolitian,13,2022,Sunday,April,Morning
313,29,5.0,2022-02-12,20:55,21:10,Windy,Jam,Drinks,motorcycle,1,No,Metropolitian,25,2022,Saturday,February,Night
314,24,4.9,2022-04-04,19:20,19:35,Windy,Jam,Drinks,motorcycle,1,No,Urban,24,2022,Monday,April,Evening
315,21,4.9,2022-03-05,08:30,08:45,Cloudy,Low,Buffet,motorcycle,0,No,Metropolitian,12,2022,Saturday,March,Morning
316,33,4.4,2022-02-13,09:25,09:40,Windy,Low,Drinks,motorcycle,1,No,Metropolitian,24,2022,Sunday,February,Morning
317,35,4.7,2022-03-01,21:30,21:40,Sandstorms,Jam,Meal,motorcycle,1,No,Metropolitian,29,2022,Tuesday,March,Night
318,35,4.7,2022-03-31,23:15,23:20,Stormy,Low,Snack,scooter,1,No,Metropolitian,18,2022,Thursday,March,Night
319,29,4.8,2022-04-06,23:45,23:55,Cloudy,Low,Drinks,motorcycle,1,No,Metropolitian,23,2022,Wednesday,April,Night
320,21,4.9,2022-03-23,23:30,23:35,Windy,Low,Buffet,motorcycle,1,No,Metropolitian,19,2022,Wednesday,March,Night
321,29,4.6,2022-04-04,21:45,21:50,Windy,Jam,Meal,motorcycle,1,No,Urban,29,2022,Monday,April,Night
322,22,4.7,2022-03-20,20:15,20:30,Sunny,Jam,Snack,motorcycle,0,No,Metropolitian,24,2022,Sunday,March,Night
323,23,4.9,2022-03-11,11:35,11:50,Stormy,High,Snack,scooter,0,No,Metropolitian,22,2022,Friday,March,Morning
324,33,4.1,2022-03-10,18:20,18:25,Sandstorms,Medium,Drinks,motorcycle,1,No,Metropolitian,43,2022,Thursday,March,Evening
325,35,4.6,2022-03-02,18:15,18:30,Windy,Medium,Meal,scooter,1,No,Metropolitian,26,2022,Wednesday,March,Evening
326,21,4.7,2022-03-24,17:15,17:30,Windy,Medium,Buffet,scooter,0,No,Metropolitian,27,2022,Thursday,March,Evening
327,39,4.4,2022-03-23,22:15,22:25,Fog,Low,Meal,motorcycle,2,No,Metropolitian,35,2022,Wednesday,March,Night
328,34,4.8,2022-03-26,22:45,22:50,Windy,Low,Drinks,scooter,1,No,Metropolitian,27,2022,Saturday,March,Night
329,29,4.9,2022-03-15,12:10,12:25,Cloudy,High,Drinks,motorcycle,1,No,Urban,27,2022,Tuesday,March,Afternoon
330,20,4.7,2022-03-19,08:45,08:50,Fog,Low,Buffet,scooter,0,No,Metropolitian,17,2022,Saturday,March,Morning
331,20,4.8,2022-02-12,22:35,22:50,Sandstorms,Low,Drinks,motorcycle,0,No,Urban,17,2022,Saturday,February,Night
332,37,4.7,2022-02-12,21:20,21:30,Fog,Jam,Buffet,scooter,1,No,Metropolitian,39,2022,Saturday,February,Night
333,26,5.0,2022-04-04,17:25,17:30,Sunny,Medium,Drinks,motorcycle,1,No,Metropolitian,18,2022,Monday,April,Evening
334,21,4.7,2022-03-10,23:45,23:55,Fog,Low,Drinks,scooter,0,No,Metropolitian,28,2022,Thursday,March,Night
335,39,4.6,2022-03-11,18:35,18:50,Sandstorms,Medium,Buffet,motorcycle,0,No,Urban,32,2022,Friday,March,Evening
336,39,5.0,2022-03-02,23:10,23:15,Cloudy,Low,Meal,motorcycle,1,No,Metropolitian,41,2022,Wednesday,March,Night
337,33,4.8,2022-03-07,18:35,18:40,Fog,Medium,Drinks,scooter,0,No,Metropolitian,16,2022,Monday,March,Evening
338,33,4.8,2022-03-10,21:15,21:25,Fog,Jam,Meal,motorcycle,3,No,Metropolitian,48,2022,Thursday,March,Night
339,37,4.7,2022-04-06,17:20,17:35,Cloudy,Medium,Buffet,motorcycle,0,No,Metropolitian,40,2022,Wednesday,April,Evening
340,20,4.6,2022-03-03,08:20,08:30,Stormy,Low,Drinks,motorcycle,0,No,Urban,11,2022,Thursday,March,Morning
341,27,4.6,2022-03-07,11:30,11:40,Sunny,High,Buffet,electric_scooter,0,No,Metropolitian,16,2022,Monday,March,Morning
342,37,4.9,2022-03-09,17:25,17:40,Fog,Medium,Drinks,scooter,0,No,Urban,15,2022,Wednesday,March,Evening
343,25,4.7,2022-03-17,22:40,22:50,Fog,Low,Snack,motorcycle,0,No,Urban,11,2022,Thursday,March,Night
344,37,4.7,2022-02-17,22:40,22:50,Cloudy,Low,Meal,motorcycle,1,No,Urban,22,2022,Thursday,February,Night
345,36,4.7,2022-03-11,10:25,10:40,Cloudy,Low,Snack,electric_scooter,0,No,Urban,16,2022,Friday,March,Morning
346,28,4.7,2022-03-14,21:15,21:30,Fog,Jam,Snack,scooter,1,No,Metropolitian,31,2022,Monday,March,Night
347,36,4.0,2022-03-30,10:25,10:35,Windy,Low,Buffet,motorcycle,0,No,Metropolitian,33,2022,Wednesday,March,Morning
348,20,4.7,2022-03-17,23:35,23:40,Stormy,Low,Drinks,scooter,1,No,Metropolitian,16,2022,Thursday,March,Night
349,22,4.7,2022-04-06,23:20,23:30,Windy,Low,Buffet,motorcycle,1,No,Metropolitian,16,2022,Wednesday,April,Night
350,34,4.8,2022-04-05,08:45,08:50,Cloudy,Low,Buffet,electric_scooter,1,No,Metropolitian,18,2022,Tuesday,April,Morning
351,25,4.8,2022-03-14,18:25,18:40,Windy,Medium,Drinks,scooter,0,No,Metropolitian,26,2022,Monday,March,Evening
352,38,5.0,2022-02-15,21:20,21:35,Sandstorms,Jam,Meal,scooter,1,No,Metropolitian,34,2022,Tuesday,February,Night
353,34,3.5,2022-03-31,17:35,17:40,Windy,Medium,Snack,motorcycle,1,No,Metropolitian,32,2022,Thursday,March,Evening
354,24,4.9,2022-03-20,19:30,19:35,Windy,Jam,Drinks,motorcycle,0,No,Metropolitian,22,2022,Sunday,March,Evening
355,33,4.6,2022-03-12,21:15,21:25,Windy,Jam,Snack,motorcycle,2,Yes,Urban,50,2022,Saturday,March,Night
356,25,4.6,2022-02-15,17:40,17:50,Stormy,Medium,Drinks,motorcycle,0,No,Metropolitian,23,2022,Tuesday,February,Evening
357,23,4.9,2022-04-05,14:40,14:45,Windy,High,Buffet,motorcycle,1,No,Metropolitian,19,2022,Tuesday,April,Afternoon
358,34,4.9,2022-02-17,22:40,22:55,Stormy,Low,Snack,motorcycle,1,No,Metropolitian,25,2022,Thursday,February,Night
359,25,4.7,2022-03-31,18:50,18:55,Fog,Medium,Snack,scooter,1,No,Metropolitian,37,2022,Thursday,March,Evening
360,28,4.9,2022-02-12,22:15,22:20,Sandstorms,Low,Drinks,electric_scooter,0,No,Metropolitian,10,2022,Saturday,February,Night
361,34,3.7,2022-03-27,21:30,21:40,Stormy,Jam,Buffet,scooter,1,No,Metropolitian,34,2022,Sunday,March,Night
362,24,4.5,2022-03-08,23:30,23:40,Stormy,Low,Meal,scooter,1,No,Metropolitian,14,2022,Tuesday,March,Night
363,38,4.6,2022-03-21,20:10,20:20,Sandstorms,Jam,Buffet,scooter,1,No,Metropolitian,30,2022,Monday,March,Night
364,32,4.8,2022-02-16,17:30,17:45,Sunny,Medium,Buffet,motorcycle,0,No,Metropolitian,17,2022,Wednesday,February,Evening
365,39,4.8,2022-03-12,20:40,20:55,Windy,Jam,Buffet,scooter,1,No,Metropolitian,29,2022,Saturday,March,Night
366,33,4.8,2022-03-24,23:15,23:25,Stormy,Low,Buffet,electric_scooter,1,No,Metropolitian,28,2022,Thursday,March,Night
367,37,4.9,2022-02-11,20:30,20:45,Sandstorms,Jam,Drinks,scooter,0,No,Metropolitian,27,2022,Friday,February,Night
368,24,4.6,2022-03-27,23:20,23:25,Sandstorms,Low,Snack,motorcycle,1,No,Metropolitian,16,2022,Sunday,March,Night
369,36,5.0,2022-02-14,19:35,19:40,Sandstorms,Jam,Meal,motorcycle,2,No,Metropolitian,43,2022,Monday,February,Evening
370,22,4.7,2022-03-04,17:45,17:50,Fog,Medium,Snack,motorcycle,3,No,Metropolitian,44,2022,Friday,March,Evening
371,33,4.7,2022-04-05,08:30,08:35,Fog,Low,Drinks,scooter,1,No,Metropolitian,18,2022,Tuesday,April,Morning
372,27,4.1,2022-03-11,10:20,10:25,Stormy,Low,Drinks,motorcycle,0,No,Metropolitian,16,2022,Friday,March,Morning
373,30,4.2,2022-04-06,19:50,19:55,Cloudy,Jam,Buffet,motorcycle,1,No,Metropolitian,46,2022,Wednesday,April,Evening
374,22,4.8,2022-04-06,18:20,18:30,Sunny,Medium,Buffet,motorcycle,0,No,Metropolitian,26,2022,Wednesday,April,Evening
375,20,4.9,2022-04-02,17:25,17:30,Stormy,Medium,Drinks,scooter,1,No,Urban,17,2022,Saturday,April,Evening
376,31,4.4,2022-03-12,20:25,20:30,Sandstorms,Jam,Buffet,motorcycle,1,No,Metropolitian,44,2022,Saturday,March,Night
377,39,4.9,2022-03-14,21:15,21:25,Windy,Jam,Snack,motorcycle,2,No,Urban,43,2022,Monday,March,Night
378,32,4.7,2022-03-31,22:50,23:05,Fog,Low,Meal,motorcycle,1,No,Metropolitian,41,2022,Thursday,March,Night
379,23,4.2,2022-03-16,18:40,18:50,Windy,Medium,Drinks,motorcycle,0,No,Metropolitian,34,2022,Wednesday,March,Evening
380,30,3.8,2022-03-18,20:25,20:35,Windy,Jam,Buffet,scooter,1,Yes,Metropolitian,40,2022,Friday,March,Night
381,26,4.7,2022-03-05,08:20,08:25,Windy,Low,Meal,scooter,0,No,Urban,16,2022,Saturday,March,Morning
382,21,4.9,2022-03-13,11:25,11:35,Stormy,High,Buffet,motorcycle,0,No,Urban,13,2022,Sunday,March,Morning
383,23,4.6,2022-03-21,18:30,18:45,Stormy,Medium,Drinks,scooter,1,No,Metropolitian,29,2022,Monday,March,Evening
384,22,4.9,2022-03-03,11:10,11:20,Sandstorms,High,Meal,motorcycle,1,No,Metropolitian,24,2022,Thursday,March,Morning
385,39,4.5,2022-03-30,18:25,18:35,Cloudy,Medium,Drinks,motorcycle,1,No,Metropolitian,16,2022,Wednesday,March,Evening
386,32,4.1,2022-03-24,20:40,20:45,Stormy,Jam,Drinks,scooter,1,No,Metropolitian,34,2022,Thursday,March,Night
387,25,4.7,2022-03-25,19:40,19:55,Stormy,Jam,Drinks,motorcycle,0,No,Metropolitian,20,2022,Friday,March,Evening
388,30,5.0,2022-03-30,14:50,15:05,Fog,High,Snack,motorcycle,1,No,Metropolitian,28,2022,Wednesday,March,Afternoon
389,26,4.7,2022-04-06,22:20,22:35,Stormy,Low,Snack,scooter,0,No,Metropolitian,14,2022,Wednesday,April,Night
390,30,4.6,2022-03-21,14:25,14:30,Windy,High,Snack,motorcycle,1,No,Urban,30,2022,Monday,March,Afternoon
391,31,4.3,2022-02-11,09:30,09:45,Windy,Low,Drinks,motorcycle,1,No,Metropolitian,25,2022,Friday,February,Morning
392,33,4.8,2022-03-18,23:35,23:45,Sunny,Low,Buffet,motorcycle,0,No,Metropolitian,28,2022,Friday,March,Night
393,20,5.0,2022-03-15,23:15,23:20,Sunny,Low,Drinks,scooter,0,No,Metropolitian,17,2022,Tuesday,March,Night
394,20,4.9,2022-03-18,17:15,17:30,Sandstorms,Medium,Snack,motorcycle,1,No,Metropolitian,36,2022,Friday,March,Evening
395,38,4.1,2022-02-16,20:15,20:25,Sandstorms,Jam,Snack,scooter,2,No,Metropolitian,38,2022,Wednesday,February,Night
396,37,4.7,2022-03-11,21:10,21:20,Cloudy,Jam,Meal,motorcycle,0,No,Metropolitian,25,2022,Friday,March,Night
397,39,3.5,2022-03-16,22:15,22:20,Cloudy,Low,Meal,motorcycle,0,No,Urban,32,2022,Wednesday,March,Night
398,31,4.0,2022-04-06,21:25,21:40,Cloudy,Jam,Snack,scooter,0,No,Metropolitian,42,2022,Wednesday,April,Night
399,30,4.9,2022-03-05,23:50,23:55,Sunny,Low,Snack,motorcycle,1,No,Urban,27,2022,Saturday,March,Night
400,27,4.9,2022-02-18,21:25,21:35,Sandstorms,Jam,Drinks,motorcycle,1,No,Metropolitian,25,2022,Friday,February,Night
401,35,4.5,2022-02-18,22:45,22:50,Windy,Low,Meal,motorcycle,1,No,Metropolitian,22,2022,Friday,February,Night
402,37,4.8,2022-03-02,22:25,22:30,Stormy,Low,Buffet,scooter,1,No,Metropolitian,16,2022,Wednesday,March,Night
403,34,4.9,2022-03-26,20:20,20:25,Sunny,Jam,Meal,motorcycle,1,No,Metropolitian,25,2022,Saturday,March,Night
404,29,4.7,2022-04-01,18:20,18:30,Sunny,Medium,Snack,motorcycle,1,No,Metropolitian,20,2022,Friday,April,Evening
405,20,4.9,2022-04-03,08:10,08:20,Stormy,Low,Meal,motorcycle,1,No,Urban,11,2022,Sunday,April,Morning
406,34,4.5,2022-04-06,19:35,19:40,Cloudy,Jam,Snack,motorcycle,2,Yes,Urban,44,2022,Wednesday,April,Evening
